version_id,parent_agent_code,agent_group_code,biz_mix,two_wheeler_category,type_of_business,cpan_prct,rto_cluster,rto_code,gross_vehicle_weight_ll,gross_vehicle_weight_ul,cubic_capacity_ll,cubic_capacity_ul,cpan_outgo,body_type,fuel_type,ncb_ll,ncb_ul,vehicle_age_ll,vehicle_age_ul,bus_type,total_gwp_ll,totalgwp_keybrok_agency_ll,totalgwp_pvt_car_ll,totalgwp_pvtcar1plus1_ll,totalgwp_satp_ll,totalgwp_tractor_ll,total_gwp_ul,totalgwp_keybrok_agency_ul,totalgwp_pvt_car_ul,totalgwp_pvtcar1plus1_ul,totalgwp_satp_ul,totalgwp_tractor_ul
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,37.00%,WB2,"WB-15, WB-16, WB-17, WB-18, WB-29, WB-30, WB-31, WB-32, WB-33, WB-34, WB-35, WB-36, WB-37, WB-38, WB-39, WB-40, WB-41, WB-42, WB-43, WB-44, WB-45, WB-46, WB-47, WB-48, WB-49, WB-50, WB-51, WB-52, WB-53, WB-54, WB-55, WB-56, WB-59, WB-60, WB-61, WB-62, WB-63, WB-64, WB-65, WB-66, WB-67, WB-68, WB-75, WB-81, WB-82, WB-83, WB-84, WB-85, WB-86, WB-87, WB-88, WB-89, WB-90, WB-91, WB-92",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,300001,-999999999,-999999999,-999999999,-999999999,999999999,500000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,37.00%,WB3,"WB-57, WB-58, WB-69, WB-70, WB-71, WB-72, WB-73, WB-74, WB-76, WB-77, WB-78, WB-79, WB-93, WB-94, WB-99",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,300001,-999999999,-999999999,-999999999,-999999999,999999999,500000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,28.50%,AP,"AN-01, AN-02, AP-02, AP-03, AP-04, AP-05, AP-06, AP-07, AP-08, AP-107, AP-121, AP-135, AP-16, AP-17, AP-18, AP-19, AP-21, AP-22, AP-26, AP-27, AP-29, AP-30, AP-31, AP-32, AP-33, AP-34, AP-35, AP-37, AP-38, AP-39",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,23.50%,BR,"BR-01, BR-02, BR-03, BR-04, BR-05, BR-06, BR-07, BR-08, BR-09, BR-10, BR-11, BR-15, BR-18, BR-19, BR-21, BR-22, BR-24, BR-25, BR-26, BR-27, BR-28, BR-29, BR-30, BR-31, BR-32, BR-33, BR-34, BR-37, BR-38, BR-39, BR-43, BR-44, BR-45, BR-46, BR-47, BR-50, BR-51, BR-52, BR-53, BR-55, BR-56, BR-57",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,19.50%,CG1,"CG-04, CG-07, CG-10, CG-12, CG-13, MP-26, MP-23, MP-24",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,14.50%,CG2,"CG-05, CG-08, CG-11, CG-15, CG-24, MP-27, MP-29",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,23.00%,CG3,"CG-01, CG-02, CG-03, CG-06, CG-09, CG-14, CG-16, CG-17, CG-18, CG-19, CG-20, CG-21, CG-22, CG-23, CG-25, CG-26, CG-27, CG-28, CG-29, CG-30, CG-31",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,25.50%,CH,"CH-01, CH-02, CH-03, CH-04, HR-03, HR-49, HR-68, HR-70, PB-01, PB-65",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,CE-CONSTRUCTION EQ,ANY,ANY,20.50%,DL NCR,"DL-1, DL-10, DL-11, DL-12, DL-13, DL-2, DL-3, DL-4, DL-5, DL-51, DL-6, DL-7, DL-8, DL-9, HR-26, HR-29, HR-30, HR-38, HR-51, HR-55, HR-72, HR-73, HR-87, HR-98, UP-14, UP-16, DL-01, DL-02, DL-03, DL-04, DL-05, DL-06, DL-07, DL-08, DL-09",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,23.50%,GA,"GA-01, GA-02, GA-03, GA-04, GA-05, GA-06, GA-07, GA-08, GA-09, GA-10, GA-11, GA-12",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,16.00%,GJ1,"DD-01, DD-02, DD-03, DN-09, GJ-02, GJ-07, GJ-08, GJ-09, GJ-16, GJ-17, GJ-20, GJ-22, GJ-23, GJ-24, GJ-26, GJ-30, GJ-31, GJ-32, GJ-34, GJ-35",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,32.50%,GJ2,"GJ-01, GJ-05, GJ-06, GJ-15, GJ-18, GJ-19, GJ-21, GJ-27, GJ-28, GJ-29, GJ-38",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,30.00%,GJ3,"GJ-04, GJ-10, GJ-11, GJ-12, GJ-13, GJ-14, GJ-25, GJ-33, GJ-36, GJ-37, GJ-39",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,31.00%,GJ4,GJ-03,12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,24.50%,HP1,"HP-04, HP-11, HP-12, HP-13, HP-14, HP-15, HP-16, HP-17, HP-18, HP-19, HP-20, HP-21, HP-22, HP-23, HP-24, HP-25, HP-26, HP-27, HP-28, HP-29, HP-30, HP-31, HP-34, HP-35, HP-36, HP-37, HP-38, HP-39, HP-40, HP-41, HP-42, HP-43, HP-44, HP-45, HP-46, HP-47, HP-48, HP-49, HP-53, HP-54, HP-55, HP-56, HP-57, HP-58, HP-59, HP-60, HP-61, HP-62, HP-64, HP-66, HP-67, HP-68, HP-69, HP-70, HP-71, HP-72, HP-73, HP-74, HP-77, HP-78, HP-79, HP-80, HP-81, HP-83, HP-84, HP-85, HP-87, HP-88, HP-89, HP-90, HP-91, HP-93, HP-94, HP-95, HP-96, HP-97, HP-98",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,24.50%,HP2,"HP-01, HP-02, HP-03, HP-05, HP-06, HP-07, HP-08, HP-09, HP-10, HP-32, HP-33, HP-50, HP-51, HP-52, HP-63, HP-65, HP-76, HP-82, HP-86, HP-92",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,23.50%,JH,"BR-23, JH-01, JH-02, JH-03, JH-04, JH-05, JH-06, JH-07, JH-08, JH-09, JH-10, JH-11, JH-12, JH-13, JH-14, JH-15, JH-16, JH-17, JH-18, JH-19, JH-20, JH-21, JH-22, JH-23, JH-24, BR-17, BR-36",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TRACTOR,ANY,New,36.50%,KA1,"KA-09, KA-19, KA-20, KA-21, KA-22, KA-45, KA-55",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TRACTOR,ANY,New,36.50%,KA2,"KA-06, KA-07, KA-08, KA-10, KA-11, KA-12, KA-13, KA-14, KA-15, KA-16, KA-17, KA-18, KA-23, KA-24, KA-25, KA-26, KA-27, KA-28, KA-29, KA-30, KA-31, KA-32, KA-33, KA-34, KA-35, KA-36, KA-37, KA-38, KA-39, KA-40, KA-42, KA-44, KA-46, KA-47, KA-48, KA-49, KA-54, KA-56, KA-62, KA-63, KA-64, KA-65, KA-66, KA-67, KA-68, KA-69, KA-70, KA-71",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,26.50%,KA3,"KA-01, KA-02, KA-03, KA-04, KA-05, KA-41, KA-43, KA-50, KA-51, KA-52, KA-53, KA-57, KA-58, KA-59, KA-60, KA-61",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,13.50%,KL1,"KL-10, KL-11, KL-12, KL-13, KL-14, KL-18, KL-53, KL-54, KL-55, KL-56, KL-57, KL-58, KL-59, KL-60, KL-65, KL-71, KL-72, KL-73, KL-78, KL-85",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,34.50%,MH1,"MH-01, MH-02, MH-03, MH-04, MH-05, MH-06, MH-43, MH-46, MH-47, MH-48, MH-58",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,33.50%,MH2,"MH-12, MH-42, MH-14",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,25.50%,MH3,"MH-07, MH-08, MH-09, MH-10, MH-11, MH-15, MH-31, MH-40, MH-41, MH-49, MH-50, MH-51",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,33.50%,MH4,"MH-13, MH-16, MH-17, MH-18, MH-19, MH-20, MH-21, MH-22, MH-23, MH-24, MH-25, MH-26, MH-27, MH-32, MH-33, MH-34, MH-35, MH-36, MH-39, MH-44, MH-45, MH-52",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,19.50%,MH5,"MH-28, MH-29, MH-30, MH-37, MH-38",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,26.50%,NE2,"AS-01, AS-02, AS-03, AS-04, AS-05, AS-06, AS-07, AS-08, AS-09, AS-10, AS-11, AS-12, AS-13, AS-14, AS-15, AS-16, AS-17, AS-18, AS-19, AS-20, AS-21, AS-22, AS-23, AS-24, AS-25, AS-26, AS-27, AS-28, AS-29, AS-30, AS-31, AS-32, AS-33, AS-34",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,23.50%,NE8,"TR-01, TR-02, TR-03, TR-04, TR-05, TR-06, TR-07, TR-08",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,5,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,38.00%,OD1,"OD-01, OD-03, OD-04, OD-05, OD-06, OD-09, OD-11, OD-13, OD-17, OD-19, OD-22, OD-24, OD-26, OD-28, OD-30, OD-32, OD-34, OD-35, OR-01, OR-03, OR-04, OR-05, OR-06, OR-09, OR-11, OR-13, OR-17, OR-19, OR-22, OR-24, OR-26, OR-28, OR-30, OR-32, OR-34, OR-35",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,38.00%,OD2,"OD-07, OD-08, OD-10, OD-12, OD-16, OD-18, OD-20, OD-23, OD-27, OD-31, OR-07, OR-08, OR-10, OR-12, OR-16, OR-18, OR-20, OR-23, OR-27, OR-31",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,21.00%,OD3,"OD-21, OD-25, OD-29, OR-21, OR-25, OR-29",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,21.00%,OD4,"OD-02, OD-33, OR-02, OR-33",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,21.00%,OD5,"OD-14, OD-15, OR-14, OR-15",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV-3W,ANY,ANY,28.50%,PB1,"PB-02, PB-03, PB-04, PB-05, PB-06, PB-07, PB-11, PB-12, PB-13, PB-14, PB-15, PB-16, PB-17, PB-18, PB-19, PB-20, PB-21, PB-22, PB-23, PB-24, PB-27, PB-28, PB-29, PB-30, PB-31, PB-32, PB-34, PB-35, PB-36, PB-38, PB-39, PB-40, PB-41, PB-42, PB-44, PB-45, PB-46, PB-47, PB-48, PB-49, PB-50, PB-51, PB-52, PB-53, PB-54, PB-56, PB-57, PB-58, PB-59, PB-60, PB-61, PB-62, PB-63, PB-64, PB-66, PB-68, PB-69, PB-70, PB-71, PB-72, PB-73, PB-74, PB-75, PB-76, PB-77, PB-78, PB-79, PB-80, PB-81, PB-82, PB-83, PB-84, PB-85, PB-86, PB-87, PB-88, PB-89, PB-99",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 20T - 40T,ANY,ANY,32.50%,PB2,"PB-08, PB-09, PB-10, PB-25, PB-26, PB-33, PB-37, PB-43, PB-55, PB-67, PB-90, PB-91",20000.0,40000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",25.50%,RJ1,"RJ-03, RJ-35, RJ-38, RJ-50, RJ-54, RJ-55, RJ-57",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",26.50%,RJ10,RJ-15,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",26.50%,RJ12,"RJ-12, RJ-25, RJ-33",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",26.50%,RJ14,RJ-39,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,New,33.50%,RJ15,RJ-04,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",28.50%,RJ17,RJ-07,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",24.50%,RJ18,"RJ-14, RJ-41, RJ-45, RJ-47",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,New,33.50%,RJ19,"RJ-19, RJ-43",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",28.50%,RJ3,RJ-17,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",25.50%,RJ5,RJ-46,-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,New,33.50%,RJ6,"RJ-16, RJ-20, RJ-22, RJ-24, RJ-28",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",24.50%,RJ8,"RJ-13, RJ-56",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 7.5T - 12T,ANY,ANY,24.50%,TL1,"AP-09, AP-10, AP-11, AP-12, AP-13, AP-14, TS-09, TS-10, TS-11, TS-12, TS-13, TS-14, TS-15, TG-09, TG-10, TG-11, TG-12, TG-13, TG-14, TG-15",7500.0,12000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,14.50%,TL2,"AP-01, AP-15, AP-20, AP-23, AP-25, AP-28, TS-01, TS-02, TS-04, TS-06, TS-07, TS-08, TS-16, TS-17, TS-18, TS-19, TS-20, TS-21, TS-22, TS-23, TS-24, TS-25, TS-26, TS-27, TS-28, TS-29, TS-30, TS-31, TS-32, TS-33, TS-34, TS-35, TS-36, TG-37, TG-38, TG-01, TG-02, TG-04, TG-06, TG-07, TG-08, TG-16, TG-17, TG-18, TG-19, TG-20, TG-21, TG-22, TG-23, TG-24, TG-25, TG-26, TG-27, TG-28, TG-29, TG-30, TG-31, TG-32, TG-33, TG-34, TG-35, TG-36, TS-37, TS-38",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,HARVESTER,ANY,"Renewal, Roll Over",26.50%,TN1,"TN-01, TN-02, TN-03, TN-04, TN-05, TN-06, TN-07, TN-09, TN-10, TN-11, TN-12, TN-13, TN-14, TN-18, TN-19, TN-20, TN-21, TN-22, TN-85, TN-87, TN-08",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,TRACTOR,ANY,"Renewal, Roll Over",29.50%,UP2,"UP-24, UP-28, UP-33, UP-36, UP-40, UP-42, UP-43, UP-44, UP-45, UP-46, UP-47, UP-50, UP-51, UP-52, UP-53, UP-54, UP-58, UP-60, UP-61, UP-62, UP-63, UP-64, UP-65, UP-66, UP-67, UP-70, UP-72, UP-76, UP-79",-1000000000.0,1000000000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,-1000000000,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
magma_common_july_Grid_Key_Broking_1,ANY,Agency,GCV 12T - 20T,ANY,ANY,36.50%,WB1,"WB-01, WB-02, WB-03, WB-04, WB-05, WB-06, WB-07, WB-08, WB-09, WB-10, WB-11, WB-12, WB-13, WB-14, WB-19, WB-20, WB-22, WB-23, WB-24, WB-25, WB-26, WB-27, WB-28, WB-95, WB-96, WB-97, WB-98, WB-21",12000.0,20000.0,-999999999,999999999,GWP,ANY,ANY,-999999999,999999999,5,1000000000,ANY,-999999999,100001,-999999999,-999999999,-999999999,-999999999,999999999,300000,999999999,999999999,999999999,999999999
